Dato;Time;Elspot Price, DKK/MWh;
;;DK-West;DK-East
2013-08-27;6;291.80;291.80
2013-08-27;7;342.82;342.82
2013-08-27;8;447.03;447.03
2013-08-27;9;470.60;470.60
2013-08-27;10;446.88;446.88
2013-08-27;11;448.15;448.15
2013-08-27;12;449.79;449.79
2013-08-27;13;438.60;438.60
2013-08-27;14;434.13;434.13
2013-08-27;15;409.29;409.29
2013-08-27;16;417.49;417.49
2013-08-27;17;411.08;411.08
2013-08-27;18;419.88;419.88
2013-08-27;19;419.36;419.36
2013-08-27;20;439.50;439.50
2013-08-27;21;420.55;420.55
2013-08-27;22;395.49;395.49
2013-08-27;23;372.66;372.66
2013-08-27;24;320.52;320.52
2013-08-28;1;278.25;278.25
2013-08-28;2;268.40;268.40
2013-08-28;3;257.66;257.66
2013-08-28;4;255.35;255.35
2013-08-28;5;260.72;260.72
2013-08-28;6;291.83;291.83
2013-08-28;7;377.99;377.99
2013-08-28;8;447.59;447.59
2013-08-28;9;475.34;475.34
2013-08-28;10;484.89;484.89
2013-08-28;11;479.44;479.44
2013-08-28;12;497.27;497.27
2013-08-28;13;441.25;441.25
2013-08-28;14;452.44;452.44
2013-08-28;15;425.73;425.73
2013-08-28;16;411.63;411.63
2013-08-28;17;414.09;414.09
2013-08-28;18;441.17;441.17
2013-08-28;19;457.43;457.43
2013-08-28;20;462.66;462.66
2013-08-28;21;494.96;494.96
2013-08-28;22;448.56;448.56
2013-08-28;23;385.07;385.07
2013-08-28;24;292.35;292.35
2013-08-29;1;282.83;282.83
2013-08-29;2;258.44;258.44
2013-08-29;3;245.38;249.26
2013-08-29;4;244.19;248.89
2013-08-29;5;250.01;255.45
2013-08-29;6;284.84;284.84
2013-08-29;7;386.20;386.20
2013-08-29;8;468.24;468.24
2013-08-29;9;471.75;471.75
2013-08-29;10;467.13;467.13
2013-08-29;11;457.65;457.65
2013-08-29;12;457.50;457.50
2013-08-29;13;449.67;449.67
2013-08-29;14;457.28;457.28
2013-08-29;15;424.24;424.24
2013-08-29;16;430.80;430.80
2013-08-29;17;440.87;440.87
2013-08-29;18;471.45;471.45
2013-08-29;19;487.34;487.34
2013-08-29;20;484.80;484.80
2013-08-29;21;522.10;522.10
2013-08-29;22;481.60;481.60
2013-08-29;23;412.75;412.75
2013-08-29;24;318.93;318.93
2013-08-30;1;267.59;267.59
2013-08-30;2;258.71;258.71
2013-08-30;3;240.43;252.52
2013-08-30;4;238.94;250.73
2013-08-30;5;239.46;254.46
2013-08-30;6;268.03;268.03
2013-08-30;7;339.72;339.72
2013-08-30;8;395.97;395.97
2013-08-30;9;418.95;418.95
2013-08-30;10;424.62;424.62
2013-08-30;11;426.41;426.41
2013-08-30;12;413.20;413.20
2013-08-30;13;395.45;395.45
2013-08-30;14;373.07;373.07
2013-08-30;15;333.91;333.91
2013-08-30;16;321.22;321.22
2013-08-30;17;337.41;337.41
2013-08-30;18;368.22;368.22
2013-08-30;19;398.66;398.66
2013-08-30;20;400.07;400.07
2013-08-30;21;411.79;411.79
2013-08-30;22;369.79;369.79
2013-08-30;23;311.38;311.38
2013-08-30;24;270.12;270.12
2013-08-31;1;262.70;262.70
2013-08-31;2;246.21;253.89
2013-08-31;3;242.33;254.19
2013-08-31;4;240.77;253.82
2013-08-31;5;240.77;253.74
2013-08-31;6;240.62;254.42
2013-08-31;7;241.81;265.16
2013-08-31;8;244.05;283.28
2013-08-31;9;248.23;281.34
2013-08-31;10;260.46;281.19
2013-08-31;11;253.30;286.71
2013-08-31;12;254.27;286.94
2013-08-31;13;235.69;280.30
2013-08-31;14;228.24;277.17
2013-08-31;15;224.28;275.75
2013-08-31;16;224.13;278.13
2013-08-31;17;222.05;281.12
2013-08-31;18;233.98;284.25
2013-08-31;19;241.29;283.58
2013-08-31;20;241.66;297.60
2013-08-31;21;242.63;311.85
2013-08-31;22;245.32;290.44
2013-08-31;23;241.89;277.84
2013-08-31;24;240.17;255.16
2013-09-01;1;220.79;242.65
2013-09-01;2;203.49;233.77
2013-09-01;3;179.47;229.37
2013-09-01;4;201.70;228.40
2013-09-01;5;203.41;226.09
2013-09-01;6;223.63;223.63
2013-09-01;7;228.85;228.85
2013-09-01;8;236.16;248.54
2013-09-01;9;238.17;262.41
2013-09-01;10;240.63;264.73
2013-09-01;11;241.90;266.89
2013-09-01;12;241.31;264.50
2013-09-01;13;238.69;263.09
2013-09-01;14;203.19;262.94
2013-09-01;15;137.92;261.89
2013-09-01;16;141.87;261.82
2013-09-01;17;145.68;263.61
2013-09-01;18;203.04;266.14
2013-09-01;19;231.68;266.07
2013-09-01;20;241.83;270.02
2013-09-01;21;243.92;284.72
2013-09-01;22;246.68;275.99
2013-09-01;23;242.72;270.84
2013-09-01;24;238.17;254.06
2013-09-02;1;215.20;229.97
2013-09-02;2;196.03;216.09
2013-09-02;3;172.83;203.04
2013-09-02;4;160.97;213.41
2013-09-02;5;160.67;228.10
2013-09-02;6;198.19;243.24
2013-09-02;7;275.32;283.38
2013-09-02;8;249.88;323.13
2013-09-02;9;252.94;347.23
2013-09-02;10;249.88;331.86
2013-09-02;11;248.62;319.78
2013-09-02;12;247.35;323.73
2013-09-02;13;237.95;323.51
2013-09-02;14;221.31;323.58
2013-09-02;15;210.20;324.48
2013-09-02;16;205.80;326.71
2013-09-02;17;213.33;296.43
2013-09-02;18;238.84;293.67
2013-09-02;19;259.65;289.79
2013-09-02;20;252.12;303.96
2013-09-02;21;253.31;322.24
2013-09-02;22;272.34;292.62
2013-09-02;23;216.91;279.65
2013-09-02;24;172.53;265.70
2013-09-03;1;201.89;268.42
2013-09-03;2;200.92;265.96
2013-09-03;3;189.81;265.88
2013-09-03;4;188.10;265.96
2013-09-03;5;200.77;267.23
2013-09-03;6;228.37;279.09
2013-09-03;7;355.01;355.01
2013-09-03;8;417.44;417.44
2013-09-03;9;428.18;428.18
2013-09-03;10;414.00;464.05
2013-09-03;11;417.29;507.61
2013-09-03;12;436.60;474.49
2013-09-03;13;428.85;457.64
2013-09-03;14;414.53;426.31
2013-09-03;15;413.63;413.63
2013-09-03;16;414.45;414.45
2013-09-03;17;402.59;402.59
2013-09-03;18;432.28;432.28
2013-09-03;19;440.11;440.11
2013-09-03;20;484.34;484.34
2013-09-03;21;497.39;497.39
2013-09-03;22;456.67;456.67
2013-09-03;23;402.67;402.67
2013-09-03;24;325.48;325.48
2013-09-04;1;275.27;277.06
2013-09-04;2;254.23;271.39
2013-09-04;3;253.34;269.45
2013-09-04;4;250.43;269.15
2013-09-04;5;250.43;271.09
2013-09-04;6;261.62;298.17
2013-09-04;7;402.24;402.24
2013-09-04;8;474.30;474.30
2013-09-04;9;530.40;530.40
2013-09-04;10;579.41;579.41
2013-09-04;11;483.63;483.63
2013-09-04;12;465.87;465.87
2013-09-04;13;436.78;436.78
2013-09-04;14;417.08;417.08
2013-09-04;15;402.16;402.16
2013-09-04;16;398.88;398.88
2013-09-04;17;409.85;409.85
2013-09-04;18;447.59;447.59
2013-09-04;19;490.79;490.79
2013-09-04;20;484.45;484.45
2013-09-04;21;485.49;485.49
2013-09-04;22;409.85;409.85
2013-09-04;23;374.93;374.93
2013-09-04;24;292.35;292.35
2013-09-05;1;267.80;278.84
2013-09-05;2;262.73;270.48
2013-09-05;3;261.91;266.16
2013-09-05;4;260.57;266.16
2013-09-05;5;261.53;276.30
2013-09-05;6;265.26;291.36
2013-09-05;7;369.52;369.52
2013-09-05;8;424.56;424.56
2013-09-05;9;479.67;479.67
2013-09-05;10;463.11;463.11
2013-09-05;11;410.01;410.01
2013-09-05;12;378.02;378.02
2013-09-05;13;347.67;347.67
2013-09-05;14;298.37;327.31
2013-09-05;15;266.61;331.11
2013-09-05;16;268.25;334.77
2013-09-05;17;350.65;350.65
2013-09-05;18;409.42;409.42
2013-09-05;19;446.70;446.70
2013-09-05;20;469.97;469.97
2013-09-05;21;479.00;479.00
2013-09-05;22;387.04;387.04
2013-09-05;23;291.89;292.56
2013-09-05;24;233.94;267.80
2013-09-06;1;227.47;261.25
2013-09-06;2;245.07;256.93
2013-09-06;3;237.76;255.51
2013-09-06;4;224.04;255.36
2013-09-06;5;225.68;263.27
2013-09-06;6;253.80;279.38
2013-09-06;7;340.83;340.83
2013-09-06;8;416.53;416.53
2013-09-06;9;406.24;406.24
2013-09-06;10;368.50;368.50
2013-09-06;11;336.36;336.36
2013-09-06;12;287.95;325.02
2013-09-06;13;240.15;324.80
2013-09-06;14;242.68;304.06
2013-09-06;15;238.81;288.77
2013-09-06;16;228.21;285.49
2013-09-06;17;233.36;283.70
2013-09-06;18;302.65;302.65
2013-09-06;19;321.66;321.66
2013-09-06;20;316.22;316.22
2013-09-06;21;314.13;314.13
2013-09-06;22;294.67;294.67
2013-09-06;23;265.21;272.37
2013-09-06;24;242.39;258.94
2013-09-07;1;261.85;275.43
2013-09-07;2;222.25;265.81
2013-09-07;3;240.23;260.06
2013-09-07;4;247.16;260.29
2013-09-07;5;245.52;265.36
2013-09-07;6;239.33;271.55
2013-09-07;7;244.77;244.77
2013-09-07;8;265.73;265.73
2013-09-07;9;296.16;305.86
2013-09-07;10;327.04;327.04
2013-09-07;11;317.27;317.42
2013-09-07;12;305.41;321.07
2013-09-07;13;247.68;314.06
2013-09-07;14;240.60;307.87
2013-09-07;15;258.72;302.72
2013-09-07;16;242.09;303.92
2013-09-07;17;247.39;310.56
2013-09-07;18;305.33;309.59
2013-09-07;19;355.75;351.50
2013-09-07;20;367.46;367.46
2013-09-07;21;366.12;366.12
2013-09-07;22;323.91;323.91
2013-09-07;23;295.19;295.94
2013-09-07;24;244.33;288.48
2013-09-08;1;237.91;290.27
2013-09-08;2;257.08;283.03
2013-09-08;3;255.44;280.28
2013-09-08;4;254.62;279.23
2013-09-08;5;254.77;278.19
2013-09-08;6;254.47;277.29
2013-09-08;7;242.46;242.46
2013-09-08;8;242.24;242.24
2013-09-08;9;245.15;245.15
2013-09-08;10;254.25;254.25
2013-09-08;11;254.99;254.99
2013-09-08;12;242.91;242.91
2013-09-08;13;242.09;242.09
2013-09-08;14;239.03;239.03
2013-09-08;15;236.79;236.79
2013-09-08;16;236.57;236.57
2013-09-08;17;236.72;236.72
2013-09-08;18;246.71;283.48
2013-09-08;19;251.56;290.87
2013-09-08;20;300.79;300.79
2013-09-08;21;334.87;334.87
2013-09-08;22;297.50;297.50
2013-09-08;23;284.53;286.54
2013-09-08;24;246.79;286.54
2013-09-09;1;231.95;281.69
2013-09-09;2;248.65;279.16
2013-09-09;3;253.35;280.13
2013-09-09;4;253.80;279.90
2013-09-09;5;254.62;285.87
2013-09-09;6;247.53;305.11
2013-09-09;7;319.95;344.19
2013-09-09;8;417.43;417.43
2013-09-09;9;447.49;447.49
2013-09-09;10;462.78;462.78
2013-09-09;11;447.49;447.49
2013-09-09;12;454.87;454.87
2013-09-09;13;388.04;388.04
2013-09-09;14;397.67;397.67
2013-09-09;15;389.46;389.46
2013-09-09;16;376.26;376.26
2013-09-09;17;359.48;359.48
2013-09-09;18;392.82;392.82
2013-09-09;19;410.64;410.64
2013-09-09;20;471.58;471.58
2013-09-09;21;506.11;506.11
2013-09-09;22;424.52;424.52
2013-09-09;23;338.90;338.90
2013-09-09;24;249.85;283.71
2013-09-10;1;246.60;297.02
2013-09-10;2;221.39;288.59
2013-09-10;3;251.74;288.29
2013-09-10;4;247.87;288.67
2013-09-10;5;219.60;295.75
2013-09-10;6;231.46;331.11
2013-09-10;7;339.31;353.11
2013-09-10;8;447.25;447.25
2013-09-10;9;447.10;447.10
2013-09-10;10;457.32;457.32
2013-09-10;11;444.86;444.86
2013-09-10;12;440.24;440.24
2013-09-10;13;430.02;430.02
2013-09-10;14;446.95;446.95
2013-09-10;15;417.64;417.64
2013-09-10;16;397.72;397.72
2013-09-10;17;380.41;380.41
2013-09-10;18;402.72;402.72
2013-09-10;19;417.49;417.49
2013-09-10;20;439.64;439.64
2013-09-10;21;416.96;416.96
2013-09-10;22;351.85;370.87
2013-09-10;23;318.80;344.83
2013-09-10;24;256.59;310.07
2013-09-11;1;252.68;305.33
2013-09-11;2;255.96;299.89
2013-09-11;3;253.27;296.75
2013-09-11;4;248.28;294.29
2013-09-11;5;249.77;306.60
2013-09-11;6;226.87;349.33
2013-09-11;7;309.51;368.87
2013-09-11;8;418.32;418.32
2013-09-11;9;435.25;435.25
2013-09-11;10;426.00;426.00
2013-09-11;11;409.89;409.89
2013-09-11;12;446.81;446.81
2013-09-11;13;447.70;447.70
2013-09-11;14;447.03;447.03
2013-09-11;15;431.52;431.52
2013-09-11;16;417.57;417.57
2013-09-11;17;411.76;411.76
2013-09-11;18;409.74;409.74
2013-09-11;19;417.13;417.13
2013-09-11;20;447.48;447.48
2013-09-11;21;451.13;451.13
2013-09-11;22;432.19;432.19
2013-09-11;23;367.01;367.01
2013-09-11;24;282.06;302.94
2013-09-12;1;266.68;311.88
2013-09-12;2;262.95;304.72
2013-09-12;3;260.05;299.65
2013-09-12;4;259.75;300.91
2013-09-12;5;261.54;316.80
2013-09-12;6;264.67;358.04
2013-09-12;7;438.73;438.73
2013-09-12;8;443.50;443.50
2013-09-12;9;524.72;524.72
2013-09-12;10;524.94;524.94
2013-09-12;11;550.37;550.37
2013-09-12;12;502.87;502.87
2013-09-12;13;478.85;478.85
2013-09-12;14;471.02;471.02
2013-09-12;15;446.93;446.93
2013-09-12;16;457.67;457.67
2013-09-12;17;429.41;429.41
2013-09-12;18;443.28;443.28
2013-09-12;19;439.77;439.77
2013-09-12;20;444.10;444.10
2013-09-12;21;443.80;443.80
2013-09-12;22;410.24;410.24
2013-09-12;23;387.50;387.50
2013-09-12;24;298.90;322.24
2013-09-13;1;269.18;309.68
2013-09-13;2;266.42;305.13
2013-09-13;3;264.48;300.80
2013-09-13;4;263.73;304.23
2013-09-13;5;263.81;321.24
2013-09-13;6;265.52;349.65
2013-09-13;7;361.96;402.24
2013-09-13;8;444.00;444.00
2013-09-13;9;459.59;459.59
2013-09-13;10;481.15;481.15
2013-09-13;11;466.01;466.01
2013-09-13;12;461.61;461.61
2013-09-13;13;461.76;461.76
2013-09-13;14;432.29;432.29
2013-09-13;15;406.04;406.04
2013-09-13;16;383.22;383.22
2013-09-13;17;372.85;372.85
2013-09-13;18;404.47;404.47
2013-09-13;19;418.27;418.27
2013-09-13;20;447.21;447.21
2013-09-13;21;450.57;450.57
2013-09-13;22;363.30;363.30
2013-09-13;23;290.73;325.94
2013-09-13;24;257.17;314.30
2013-09-14;1;270.38;323.55
2013-09-14;2;267.55;313.11
2013-09-14;3;264.05;304.01
2013-09-14;4;262.85;298.79
2013-09-14;5;261.81;304.09
2013-09-14;6;262.33;324.22
2013-09-14;7;264.94;346.89
2013-09-14;8;250.25;362.62
2013-09-14;9;284.25;338.99
2013-09-14;10;327.73;339.21
2013-09-14;11;327.88;342.34
2013-09-14;12;343.91;343.91
2013-09-14;13;314.98;335.33
2013-09-14;14;268.59;322.28
2013-09-14;15;266.43;318.33
2013-09-14;16;266.21;313.56
2013-09-14;17;267.10;313.41
2013-09-14;18;269.86;313.86
2013-09-14;19;277.77;320.79
2013-09-14;20;319.97;332.42
2013-09-14;21;344.65;344.65
2013-09-14;22;270.83;329.96
2013-09-14;23;268.37;324.59
2013-09-14;24;267.55;317.59
2013-09-15;1;263.80;292.73
2013-09-15;2;260.96;287.81
2013-09-15;3;259.32;282.74
2013-09-15;4;257.61;279.01
2013-09-15;5;256.42;276.25
2013-09-15;6;255.82;276.99
2013-09-15;7;259.32;273.71
2013-09-15;8;260.22;283.33
2013-09-15;9;263.95;293.10
2013-09-15;10;266.85;304.06
2013-09-15;11;268.35;311.96
2013-09-15;12;271.55;304.43
2013-09-15;13;300.03;300.03
2013-09-15;14;255.74;299.81
2013-09-15;15;267.15;301.30
2013-09-15;16;264.39;299.51
2013-09-15;17;264.99;287.95
2013-09-15;18;264.99;285.34
2013-09-15;19;267.82;296.08
2013-09-15;20;301.45;313.08
2013-09-15;21;321.06;321.06
2013-09-15;22;237.85;292.06
2013-09-15;23;238.82;282.96
2013-09-15;24;190.73;279.98
2013-09-16;1;136.52;136.52
2013-09-16;2;102.45;102.45
2013-09-16;3;87.24;87.24
2013-09-16;4;52.64;52.64
2013-09-16;5;43.47;43.47
2013-09-16;6;131.23;131.23
2013-09-16;7;304.06;304.06
2013-09-16;8;372.81;372.81
2013-09-16;9;370.20;370.20
2013-09-16;10;366.39;366.39
2013-09-16;11;364.08;364.08
2013-09-16;12;377.50;377.50
2013-09-16;13;393.76;393.76
2013-09-16;14;368.56;368.56
2013-09-16;15;354.16;354.16
2013-09-16;16;366.91;366.91
2013-09-16;17;370.87;370.87
2013-09-16;18;405.46;405.46
2013-09-16;19;411.43;411.43
2013-09-16;20;517.16;517.16
2013-09-16;21;463.32;463.32
2013-09-16;22;388.39;388.39
2013-09-16;23;328.37;328.37
2013-09-16;24;299.59;299.59
2013-09-17;1;235.84;279.31
2013-09-17;2;225.17;277.96
2013-09-17;3;203.18;276.25
2013-09-17;4;157.40;276.92
2013-09-17;5;181.93;283.78
2013-09-17;6;202.21;315.99
2013-09-17;7;327.92;363.63
2013-09-17;8;424.62;424.62
2013-09-17;9;428.20;428.20
2013-09-17;10;402.26;402.26
2013-09-17;11;263.57;375.71
2013-09-17;12;251.05;382.72
2013-09-17;13;233.75;372.28
2013-09-17;14;228.23;361.25
2013-09-17;15;224.35;351.33
2013-09-17;16;228.68;351.93
2013-09-17;17;235.69;359.76
2013-09-17;18;246.42;341.27
2013-09-17;19;353.79;353.79
2013-09-17;20;377.43;377.43
2013-09-17;21;372.13;372.13
2013-09-17;22;277.52;329.56
2013-09-17;23;264.39;297.72
2013-09-17;24;212.65;287.73
2013-09-18;1;201.31;266.92
2013-09-18;2;201.83;245.68
2013-09-18;3;203.40;245.97
2013-09-18;4;211.45;256.19
2013-09-18;5;225.17;269.46
2013-09-18;6;261.56;297.42
2013-09-18;7;354.83;354.83
2013-09-18;8;439.68;439.68
2013-09-18;9;454.14;454.14
2013-09-18;10;484.49;484.49
2013-09-18;11;486.28;486.28
2013-09-18;12;479.94;479.94
2013-09-18;13;446.09;446.09
2013-09-18;14;453.62;453.62
2013-09-18;15;449.75;449.75
2013-09-18;16;411.20;411.20
2013-09-18;17;394.12;394.12
2013-09-18;18;409.11;409.11
2013-09-18;19;425.14;425.14
2013-09-18;20;463.09;463.09
2013-09-18;21;461.90;461.90
2013-09-18;22;370.86;370.86
2013-09-18;23;330.38;330.38
2013-09-18;24;288.17;288.17
2013-09-19;1;277.18;277.18
2013-09-19;2;267.63;267.63
2013-09-19;3;262.78;262.78
2013-09-19;4;262.86;262.86
2013-09-19;5;272.03;272.03
2013-09-19;6;319.16;319.16
2013-09-19;7;432.73;432.73
2013-09-19;8;486.79;486.79
2013-09-19;9;525.12;525.12
2013-09-19;10;487.91;487.91
2013-09-19;11;507.37;507.37
2013-09-19;12;486.72;486.72
2013-09-19;13;472.77;472.77
2013-09-19;14;401.41;401.41
2013-09-19;15;369.42;369.42
2013-09-19;16;367.56;367.56
2013-09-19;17;360.10;360.10
2013-09-19;18;412.60;412.60
2013-09-19;19;463.01;463.01
2013-09-19;20;487.61;487.61
2013-09-19;21;467.26;467.26
2013-09-19;22;405.29;405.29
2013-09-19;23;339.37;339.37
2013-09-19;24;298.80;298.80
2013-09-20;1;274.49;274.49
2013-09-20;2;271.13;271.13
2013-09-20;3;268.67;268.67
2013-09-20;4;269.27;269.27
2013-09-20;5;273.97;273.97
2013-09-20;6;330.81;330.81
2013-09-20;7;466.86;466.86
2013-09-20;8;522.73;522.73
2013-09-20;9;596.57;596.57
2013-09-20;10;579.04;579.04
2013-09-20;11;571.28;571.28
2013-09-20;12;556.22;556.22
2013-09-20;13;489.31;489.31
2013-09-20;14;417.18;417.18
2013-09-20;15;410.92;410.92
2013-09-20;16;395.33;395.33
2013-09-20;17;383.32;383.32
2013-09-20;18;396.82;396.82
2013-09-20;19;452.91;452.91
2013-09-20;20;494.90;494.90
2013-09-20;21;523.70;523.70
2013-09-20;22;417.18;417.18
2013-09-20;23;345.13;345.13
2013-09-20;24;291.95;291.95
2013-09-21;1;268.23;268.23
2013-09-21;2;261.67;261.67
2013-09-21;3;256.00;256.00
2013-09-21;4;254.88;254.88
2013-09-21;5;258.09;258.09
2013-09-21;6;261.59;261.59
2013-09-21;7;263.53;263.53
2013-09-21;8;270.99;270.99
2013-09-21;9;302.90;302.90
2013-09-21;10;352.12;352.12
2013-09-21;11;342.13;342.13
2013-09-21;12;317.22;317.22
2013-09-21;13;296.71;296.71
2013-09-21;14;284.56;284.56
2013-09-21;15;266.14;266.14
2013-09-21;16;263.16;263.16
2013-09-21;17;266.51;266.51
2013-09-21;18;283.96;283.96
2013-09-21;19;328.03;328.03
2013-09-21;20;395.22;395.22
2013-09-21;21;366.88;366.88
2013-09-21;22;281.20;281.20
2013-09-21;23;258.83;258.83
2013-09-21;24;249.06;249.06
2013-09-22;1;234.82;234.82
2013-09-22;2;207.46;207.46
2013-09-22;3;186.87;186.87
2013-09-22;4;174.27;174.27
2013-09-22;5;173.90;173.90
2013-09-22;6;212.15;212.15
2013-09-22;7;235.79;235.79
2013-09-22;8;239.45;239.45
2013-09-22;9;240.57;245.86
2013-09-22;10;254.14;254.14
2013-09-22;11;256.67;256.97
2013-09-22;12;240.27;261.74
2013-09-22;13;231.77;256.52
2013-09-22;14;131.02;255.78
2013-09-22;15;106.34;254.59
2013-09-22;16;114.47;253.17
2013-09-22;17;153.84;254.51
2013-09-22;18;198.81;263.09
2013-09-22;19;242.43;270.62
2013-09-22;20;293.59;293.59
2013-09-22;21;283.22;283.22
2013-09-22;22;238.48;264.13
2013-09-22;23;226.92;253.17
2013-09-22;24;187.40;228.56
2013-09-23;1;89.34;89.34
2013-09-23;2;97.32;97.32
2013-09-23;3;88.81;88.81
2013-09-23;4;73.38;73.38
2013-09-23;5;85.46;85.46
2013-09-23;6;140.12;243.85
2013-09-23;7;291.27;291.27
2013-09-23;8;431.62;431.62
2013-09-23;9;467.63;467.63
2013-09-23;10;454.88;454.88
2013-09-23;11;418.34;418.34
2013-09-23;12;377.78;377.78
2013-09-23;13;317.60;317.60
2013-09-23;14;296.57;296.57
2013-09-23;15;290.83;290.83
2013-09-23;16;286.35;286.35
2013-09-23;17;301.64;301.64
2013-09-23;18;369.42;369.42
2013-09-23;19;446.98;446.98
2013-09-23;20;502.98;502.98
2013-09-23;21;458.02;458.02
2013-09-23;22;361.52;361.52
2013-09-23;23;297.69;297.69
2013-09-23;24;256.23;256.23
2013-09-24;1;262.93;262.93
2013-09-24;2;254.13;254.13
2013-09-24;3;225.87;245.56
2013-09-24;4;253.91;253.91
2013-09-24;5;260.55;260.55
2013-09-24;6;278.59;278.59
2013-09-24;7;411.40;411.40
2013-09-24;8;484.41;484.41
2013-09-24;9;484.71;484.71
2013-09-24;10;484.26;484.26
2013-09-24;11;480.08;480.08
2013-09-24;12;442.20;442.20
2013-09-24;13;406.03;406.03
2013-09-24;14;365.69;365.69
2013-09-24;15;346.38;346.38
2013-09-24;16;365.09;365.09
2013-09-24;17;382.17;382.17
2013-09-24;18;424.45;424.45
2013-09-24;19;484.03;484.03
2013-09-24;20;557.19;557.19
2013-09-24;21;534.22;534.22
2013-09-24;22;455.10;455.10
2013-09-24;23;413.12;413.12
2013-09-24;24;315.58;315.58
2013-09-25;1;275.30;275.30
2013-09-25;2;271.65;271.65
2013-09-25;3;268.44;268.44
2013-09-25;4;269.19;269.19
2013-09-25;5;271.05;271.05
2013-09-25;6;288.20;288.20
2013-09-25;7;410.12;410.12
2013-09-25;8;492.74;492.74
2013-09-25;9;518.76;518.76
2013-09-25;10;511.23;511.23
2013-09-25;11;495.87;495.87
2013-09-25;12;480.36;480.36
2013-09-25;13;457.47;457.47
2013-09-25;14;447.03;447.03
2013-09-25;15;436.44;436.44
2013-09-25;16;447.03;447.03
2013-09-25;17;446.21;446.21
2013-09-25;18;467.39;467.39
2013-09-25;19;500.34;500.34
2013-09-25;20;571.93;571.93
2013-09-25;21;514.59;514.59
2013-09-25;22;430.10;430.10
2013-09-25;23;409.75;409.75
2013-09-25;24;275.82;275.82
2013-09-26;1;264.88;264.88
2013-09-26;2;259.73;259.73
2013-09-26;3;250.41;250.41
2013-09-26;4;245.56;245.56
2013-09-26;5;263.31;263.31
2013-09-26;6;279.64;279.64
2013-09-26;7;409.92;409.92
2013-09-26;8;484.71;484.71
2013-09-26;9;517.22;517.22
2013-09-26;10;511.26;511.26
2013-09-26;11;489.63;489.63
2013-09-26;12;496.12;496.12
2013-09-26;13;462.04;462.04
2013-09-26;14;454.96;454.96
2013-09-26;15;429.31;429.31
2013-09-26;16;418.05;418.05
2013-09-26;17;417.08;417.08
2013-09-26;18;455.03;455.03
2013-09-26;19;495.15;495.15
2013-09-26;20;557.94;557.94
2013-09-26;21;518.49;518.49
2013-09-26;22;468.08;468.08
2013-09-26;23;409.77;409.77
2013-09-26;24;276.14;276.14
2013-09-27;1;275.98;275.98
2013-09-27;2;256.97;256.97
2013-09-27;3;253.02;253.02
2013-09-27;4;246.38;246.38
2013-09-27;5;254.95;254.95
2013-09-27;6;279.71;279.71
2013-09-27;7;405.81;405.81
2013-09-27;8;493.28;493.28
2013-09-27;9;521.99;521.99
2013-09-27;10;485.15;485.15
2013-09-27;11;485.60;485.60
2013-09-27;12;462.56;462.56
2013-09-27;13;439.14;439.14
2013-09-27;14;409.69;409.69
2013-09-27;15;351.08;351.08
2013-09-27;16;373.00;373.00
2013-09-27;17;387.32;387.32
2013-09-27;18;424.90;424.90
2013-09-27;19;461.59;461.59
2013-09-27;20;511.70;511.70
2013-09-27;21;482.17;482.17
2013-09-27;22;426.99;426.99
2013-09-27;23;409.39;409.39
2013-09-27;24;312.22;312.22
2013-09-28;1;297.01;297.01
2013-09-28;2;278.22;278.22
2013-09-28;3;272.10;272.10
2013-09-28;4;252.27;252.27
2013-09-28;5;250.78;250.78
2013-09-28;6;261.66;261.66
2013-09-28;7;273.37;273.37
2013-09-28;8;280.75;280.75
2013-09-28;9;312.67;312.67
2013-09-28;10;311.85;311.85
2013-09-28;11;310.36;310.36
2013-09-28;12;296.93;296.93
2013-09-28;13;288.95;288.95
2013-09-28;14;288.06;288.06
2013-09-28;15;284.03;284.03
2013-09-28;16;282.99;282.99
2013-09-28;17;283.66;283.66
2013-09-28;18;294.47;294.47
2013-09-28;19;328.18;328.18
2013-09-28;20;389.32;389.32
2013-09-28;21;345.93;345.93
2013-09-28;22;295.29;295.29
2013-09-28;23;278.74;278.74
2013-09-28;24;237.35;260.10
2013-09-29;1;216.55;278.15
2013-09-29;2;211.11;271.29
2013-09-29;3;197.61;267.71
2013-09-29;4;203.28;266.37
2013-09-29;5;200.97;267.64
2013-09-29;6;191.65;269.13
2013-09-29;7;207.23;272.56
2013-09-29;8;207.61;276.66
2013-09-29;9;206.34;283.30
2013-09-29;10;290.60;290.60
2013-09-29;11;298.88;298.88
2013-09-29;12;270.92;297.02
2013-09-29;13;212.60;293.74
2013-09-29;14;211.71;289.41
2013-09-29;15;206.86;287.99
2013-09-29;16;207.31;287.99
2013-09-29;17;201.34;291.80
2013-09-29;18;275.69;301.64
2013-09-29;19;275.61;318.72
2013-09-29;20;282.85;330.13
2013-09-29;21;301.57;311.63
2013-09-29;22;266.52;294.70
